zip,city,pop,state,loc
2648,MARSTONS MILLS,5777,MA,"[-70.416321, 41.670274]"
2649,MASHPEE,4469,MA,"[-70.485361, 41.618116]"
2650,NORTH CHATHAM,995,MA,"[-69.966607, 41.70298]"
2652,NORTH TRURO,834,MA,"[-70.08751, 42.033779]"
2653,ORLEANS,5860,MA,"[-69.982198, 41.779161]"
2655,OSTERVILLE,2330,MA,"[-70.383726, 41.63005]"
2657,PROVINCETOWN,3561,MA,"[-70.186504, 42.053364]"
2659,SOUTH CHATHAM,840,MA,"[-70.024106, 41.680126]"
2660,SOUTH DENNIS,6680,MA,"[-70.15851, 41.709711]"
2664,BASS RIVER,8514,MA,"[-70.19731, 41.672805]"
2666,TRURO,739,MA,"[-70.056362, 41.998792]"
2667,WELLFLEET,2373,MA,"[-70.018587, 41.928934]"
2668,WEST BARNSTABLE,2311,MA,"[-70.371985, 41.700212]"
2670,WEST DENNIS,1347,MA,"[-70.168092, 41.662557]"
2671,WEST HARWICH,1061,MA,"[-70.113501, 41.669367]"
2673,WEST YARMOUTH,6972,MA,"[-70.236297, 41.661367]"
2675,YARMOUTH PORT,5735,MA,"[-70.227014, 41.705149]"
2702,ASSONET,3614,MA,"[-71.060736, 41.797458]"
2703,ATTLEBORO,38528,MA,"[-71.30092, 41.929599]"
2713,CUTTYHUNK,98,MA,"[-70.87854, 41.443601]"
2715,DIGHTON,1828,MA,"[-71.142723, 41.812505]"
2717,EAST FREETOWN,4883,MA,"[-70.967709, 41.763455]"
2718,EAST TAUNTON,4800,MA,"[-71.019225, 41.873585]"
2719,FAIRHAVEN,16141,MA,"[-70.889608, 41.640924]"
2720,FALL RIVER,30600,MA,"[-71.139991, 41.718221]"
2721,FALL RIVER,26884,MA,"[-71.157424, 41.688305]"
2723,FALL RIVER,16801,MA,"[-71.133214, 41.692612]"
2724,FALL RIVER,18141,MA,"[-71.174822, 41.684975]"
2725,SOMERSET,2528,MA,"[-71.177971, 41.722299]"
2726,SOMERSET,15117,MA,"[-71.149206, 41.756012]"
2738,MARION,4496,MA,"[-70.761261, 41.709526]"
2739,MATTAPOISETT,5850,MA,"[-70.816357, 41.661845]"
2740,NEW BEDFORD,46426,MA,"[-70.9372, 41.634749]"
2743,ACUSHNET,9601,MA,"[-70.908652, 41.6997]"
2744,NEW BEDFORD,13424,MA,"[-70.916746, 41.612716]"
2745,NEW BEDFORD,23661,MA,"[-70.935545, 41.691337]"
2746,NEW BEDFORD,16236,MA,"[-70.93243, 41.659972]"
2747,NORTH DARTMOUTH,16383,MA,"[-70.995769, 41.633789]"
2748,PADANARAM VILLAG,10980,MA,"[-70.956521, 41.591728]"
2760,NORTH ATTLEBORO,22289,MA,"[-71.329757, 41.977542]"
2762,PLAINVILLE,6874,MA,"[-71.327454, 42.012403]"
2763,NORTH ATTLEBORO,2737,MA,"[-71.310353, 41.970979]"
2764,NORTH DIGHTON,3779,MA,"[-71.148523, 41.852874]"
2766,NORTON,14329,MA,"[-71.189441, 41.971801]"
2767,RAYNHAM,9804,MA,"[-71.046856, 41.932361]"
2769,REHOBOTH,7762,MA,"[-71.254453, 41.85152]"
2770,ROCHESTER,3270,MA,"[-70.852257, 41.759082]"
2771,SEEKONK,13375,MA,"[-71.322406, 41.837835]"
2777,SWANSEA,15865,MA,"[-71.212167, 41.74734]"
2779,BERKLEY,4438,MA,"[-71.076534, 41.835325]"
2780,TAUNTON,44894,MA,"[-71.10261, 41.905007]"
2790,WESTPORT,14154,MA,"[-71.089003, 41.621127]"
2804,ASHAWAY,2472,RI,"[-71.783745, 41.423054]"
2806,BARRINGTON,15849,RI,"[-71.317497, 41.744334]"
2807,BLOCK ISLAND,836,RI,"[-71.574825, 41.171546]"
2808,BRADFORD,2184,RI,"[-71.746453, 41.411448]"
2809,BRISTOL,21625,RI,"[-71.267558, 41.68247]"
2812,RICHMOND,1011,RI,"[-71.650279, 41.46941]"
2813,CHARLESTOWN,6663,RI,"[-71.661455, 41.400749]"
2814,CHEPACHET,8191,RI,"[-71.679483, 41.91549]"
2815,CLAYVILLE,45,RI,"[-71.670589, 41.777762]"
2816,COVENTRY,29842,RI,"[-71.576794, 41.69143]"
2817,WEST GREENWICH,3246,RI,"[-71.643549, 41.639977]"
2818,EAST GREENWICH,16180,RI,"[-71.474009, 41.649777]"
2822,EXETER,3774,RI,"[-71.607626, 41.574031]"
2825,FOSTER,5175,RI,"[-71.718748, 41.781455]"
2827,GREENE,1241,RI,"[-71.735607, 41.706151]"
2828,GREENVILLE,6945,RI,"[-71.556923, 41.873409]"
2830,HARRISVILLE,6384,RI,"[-71.653405, 41.976379]"
2831,HOPE,3653,RI,"[-71.561225, 41.751603]"
2832,RICHMOND,3466,RI,"[-71.734862, 41.506974]"
2835,JAMESTOWN,4999,RI,"[-71.376108, 41.516405]"
2836,RICHMOND,183,RI,"[-71.683992, 41.477694]"
2837,LITTLE COMPTON,3341,RI,"[-71.161215, 41.52204]"
2838,MANVILLE,3259,RI,"[-71.474113, 41.96888]"
2840,MIDDLETOWN,47687,RI,"[-71.30348, 41.504502]"
2852,NORTH KINGSTOWN,22325,RI,"[-71.462494, 41.589426]"
2857,NORTH SCITUATE,9563,RI,"[-71.624187, 41.8439]"
2858,OAKLAND,462,RI,"[-71.642925, 41.963637]"
2859,PASCOAG,7156,RI,"[-71.709866, 41.962728]"
2860,PAWTUCKET,45442,RI,"[-71.390713, 41.872873]"
2861,PAWTUCKET,27013,RI,"[-71.356001, 41.881384]"
2863,CENTRAL FALLS,17380,RI,"[-71.394527, 41.888263]"
2864,CUMBERLAND,29327,RI,"[-71.415419, 41.948352]"
2865,LINCOLN,14765,RI,"[-71.434777, 41.908906]"
2871,PORTSMOUTH,16707,RI,"[-71.252018, 41.594397]"
2872,PRUDENCE ISLAND,150,RI,"[-71.311827, 41.613606]"
2874,SAUNDERSTOWN,3196,RI,"[-71.442693, 41.510528]"
2876,SLATERSVILLE,639,RI,"[-71.5682, 42.001478]"
2877,SLOCUM,1114,RI,"[-71.537169, 41.521237]"
2878,TIVERTON,14310,RI,"[-71.180823, 41.633839]"
2879,NARRAGANSETT,13422,RI,"[-71.525138, 41.430195]"
2881,KINGSTON,7683,RI,"[-71.529239, 41.480295]"
2882,NARRAGANSETT,13596,RI,"[-71.46164, 41.435313]"
2883,PEACE DALE,1652,RI,"[-71.500057, 41.45157]"
2885,WARREN,11385,RI,"[-71.270165, 41.725618]"
2886,WARWICK,40845,RI,"[-71.447591, 41.702601]"
2888,WARWICK,20869,RI,"[-71.40836, 41.74936]"
2889,WARWICK,20849,RI,"[-71.390146, 41.714069]"
2891,WESTERLY,20290,RI,"[-71.812643, 41.369128]"
2892,RICHMOND,3943,RI,"[-71.599076, 41.506716]"
2893,WEST WARWICK,27821,RI,"[-71.518349, 41.700433]"
2894,WOOD RIVER JUNCT,684,RI,"[-71.709512, 41.453771]"
2895,NORTH SMITHFIELD,53733,RI,"[-71.513683, 41.99948]"
2898,RICHMOND,1508,RI,"[-71.683973, 41.523362]"
2903,PROVIDENCE,9093,RI,"[-71.415801, 41.820002]"
2904,CENTREDALE,28119,RI,"[-71.438102, 41.860461]"
2905,CRANSTON,24885,RI,"[-71.403146, 41.786568]"
2906,PROVIDENCE,31069,RI,"[-71.397065, 41.835104]"
2907,CRANSTON,25668,RI,"[-71.424039, 41.800842]"
2908,PROVIDENCE,35933,RI,"[-71.437684, 41.838294]"
2909,CRANSTON,34261,RI,"[-71.448165, 41.816777]"
2910,CRANSTON,21128,RI,"[-71.438331, 41.776572]"
2911,CENTREDALE,13858,RI,"[-71.474058, 41.853412]"
2914,EAST PROVIDENCE,22965,RI,"[-71.368785, 41.813777]"
2915,RIVERSIDE,18934,RI,"[-71.354244, 41.772313]"
2916,RUMFORD,8550,RI,"[-71.355938, 41.842472]"
2917,SMITHFIELD,12213,RI,"[-71.520666, 41.896382]"
2919,CRANSTON,26575,RI,"[-71.497646, 41.826431]"
2920,CRANSTON,37385,RI,"[-71.465889, 41.77157]"
2921,CRANSTON,6502,RI,"[-71.506102, 41.761357]"
3031,AMHERST,8998,NH,"[-71.607536, 42.856944]"
3032,AUBURN,4085,NH,"[-71.344892, 42.992529]"
3033,BROOKLINE,2410,NH,"[-71.666254, 42.738442]"
3034,CANDIA,3557,NH,"[-71.304857, 43.058514]"
3036,CHESTER,2691,NH,"[-71.244962, 42.967756]"
3037,DEERFIELD,3124,NH,"[-71.251264, 43.137756]"
3038,DERRY,29556,NH,"[-71.301971, 42.887404]"
3042,EPPING,6797,NH,"[-71.076367, 43.041052]"
3043,FRANCESTOWN,1219,NH,"[-71.81131, 42.991952]"
3044,FREMONT,2677,NH,"[-71.121836, 42.984016]"
3045,DUNBARTON,9428,NH,"[-71.56264, 43.018224]"
3047,GREENFIELD,1422,NH,"[-71.872755, 42.949277]"
3048,MASON,3443,NH,"[-71.784487, 42.7489]"
3049,HOLLIS,5705,NH,"[-71.577206, 42.748513]"
3051,HUDSON,26489,NH,"[-71.412144, 42.769038]"
3053,LONDONDERRY,19687,NH,"[-71.37719, 42.865555]"
3054,MERRIMACK,21632,NH,"[-71.51278, 42.866689]"
3055,MILFORD,11795,NH,"[-71.660569, 42.828497]"
3057,MONT VERNON,1812,NH,"[-71.676243, 42.897597]"
3060,NASHUA,41438,NH,"[-71.466684, 42.756395]"
3062,NASHUA,23927,NH,"[-71.489282, 42.723472]"
3063,NASHUA,14891,NH,"[-71.513156, 42.771686]"
3070,NEW BOSTON,2701,NH,"[-71.686402, 42.97217]"
3071,NEW IPSWICH,4014,NH,"[-71.870318, 42.751142]"
3076,PELHAM,6012,NH,"[-71.304551, 42.72881]"
3077,RAYMOND,9005,NH,"[-71.191159, 43.032512]"
3079,SALEM,25746,NH,"[-71.21761, 42.78465]"
3082,LYNDEBOROUGH,1294,NH,"[-71.774373, 42.895449]"
3084,TEMPLE,1194,NH,"[-71.852347, 42.820035]"
3086,WILTON,3122,NH,"[-71.754066, 42.836761]"
3087,WINDHAM,9000,NH,"[-71.306735, 42.805106]"
3101,MANCHESTER,2697,NH,"[-71.463255, 42.992858]"
3102,MANCHESTER,29308,NH,"[-71.488433, 42.99442]"
3103,MANCHESTER,36613,NH,"[-71.449325, 42.965563]"
3104,MANCHESTER,29950,NH,"[-71.448233, 43.007307]"
3106,HOOKSETT,8668,NH,"[-71.444446, 43.061708]"
3109,MANCHESTER,7884,NH,"[-71.413474, 42.971349]"
3110,BEDFORD,12468,NH,"[-71.52127, 42.940307]"
3216,ANDOVER,1638,NH,"[-71.782952, 43.428668]"
3217,ASHLAND,2056,NH,"[-71.612085, 43.703428]"
3218,BARNSTEAD,793,NH,"[-71.286946, 43.36513]"
3220,BELMONT,2997,NH,"[-71.488991, 43.451189]"
3221,BRADFORD,3273,NH,"[-71.985048, 43.294343]"
3222,BRISTOL,4288,NH,"[-71.750664, 43.611994]"
3223,BEEBE RIVER,2802,NH,"[-71.636142, 43.888507]"
3224,CANTERBURY,2085,NH,"[-71.557008, 43.357041]"
3225,CENTER BARNSTEAD,2307,NH,"[-71.24244, 43.356563]"
3226,CENTER HARBOR,470,NH,"[-71.47973, 43.710688]"
3227,CENTER SANDWICH,615,NH,"[-71.450614, 43.816169]"
3229,HOPKINTON,6071,NH,"[-71.696299, 43.218898]"
3230,DANBURY,1098,NH,"[-71.869074, 43.5115]"
3231,EAST ANDOVER,177,NH,"[-71.759606, 43.47766]"
3232,EAST HEBRON,47,NH,"[-71.767907, 43.696969]"
3234,EPSOM,2931,NH,"[-71.354576, 43.217398]"
3235,FRANKLIN,9780,NH,"[-71.649122, 43.442569]"
3237,GILMANTON,1308,NH,"[-71.412063, 43.417476]"
3240,GRAFTON,890,NH,"[-71.963389, 43.572743]"
3241,HEBRON,657,NH,"[-71.82696, 43.718571]"
3242,HENNIKER,4151,NH,"[-71.815921, 43.179091]"
3243,HILL,778,NH,"[-71.729168, 43.527422]"
3244,HILLSBORO,5246,NH,"[-71.902818, 43.120709]"
3246,GILFORD,24409,NH,"[-71.452907, 43.538713]"
3251,LINCOLN,1229,NH,"[-71.672707, 44.058159]"
3253,MEREDITH,5959,NH,"[-71.511327, 43.650208]"
3254,MOULTONBOROUGH,3208,NH,"[-71.392245, 43.728133]"
3256,NEW HAMPTON,1214,NH,"[-71.643513, 43.618393]"
3257,NEW LONDON,3280,NH,"[-71.985674, 43.414501]"
3259,NORTH SANDWICH,338,NH,"[-71.385025, 43.845182]"
3261,NORTHWOOD,3013,NH,"[-71.200423, 43.206965]"
3262,NORTH WOODSTOCK,1091,NH,"[-71.697684, 44.019831]"
3263,PITTSFIELD,5806,NH,"[-71.33303, 43.287384]"
3264,PLYMOUTH,8980,NH,"[-71.684714, 43.763524]"
3266,RUMNEY,1912,NH,"[-71.848019, 43.804389]"
3268,SALISBURY,140,NH,"[-71.704468, 43.406652]"
3269,SANBORNTON,699,NH,"[-71.600348, 43.549552]"
3275,ALLENSTOWN,11565,NH,"[-71.439663, 43.147554]"
3276,TILTON,7356,NH,"[-71.577413, 43.46033]"
3278,WARNER,3265,NH,"[-71.835349, 43.303512]"
3279,WARREN,886,NH,"[-71.89013, 43.944667]"
3280,WASHINGTON,628,NH,"[-72.082407, 43.174705]"
3281,WEARE,7481,NH,"[-71.70376, 43.071422]"
3282,WENTWORTH,556,NH,"[-71.909651, 43.868456]"
3284,WEST SPRINGFIELD,788,NH,"[-72.057855, 43.491615]"
3287,WILMOT FLAT,931,NH,"[-71.900983, 43.432177]"
3290,NOTTINGHAM,598,NH,"[-71.110983, 43.119632]"
3291,WEST NOTTINGHAM,27,NH,"[-71.111006, 43.133971]"
3301,CONCORD,34035,NH,"[-71.527734, 43.218525]"
3303,BOSCAWEN,12046,NH,"[-71.612723, 43.285285]"
3304,BOW,5500,NH,"[-71.544814, 43.138788]"
3431,SURRY,23882,NH,"[-72.28954, 42.943127]"
3440,ANTRIM,3379,NH,"[-71.938698, 43.059547]"
3441,ASHUELOT,285,NH,"[-72.434899, 42.785057]"
3442,BENNINGTON,1236,NH,"[-71.91534, 43.010309]"
3443,CHESTERFIELD,1455,NH,"[-72.487219, 42.900785]"
3444,DUBLIN,1474,NH,"[-72.050538, 42.897198]"
3445,EAST SULLIVAN,169,NH,"[-72.191778, 42.994005]"
3446,EAST SWANZEY,796,NH,"[-72.249298, 42.884137]"
3447,FITZWILLIAM,2016,NH,"[-72.145014, 42.7611]"
3448,GILSUM,745,NH,"[-72.263272, 43.043105]"
3449,HANCOCK,1526,NH,"[-71.981858, 42.976817]"
3450,HARRISVILLE,981,NH,"[-72.097243, 42.939874]"
3451,HINSDALE,3936,NH,"[-72.501474, 42.802714]"
3452,JAFFREY,5334,NH,"[-72.027514, 42.81779]"
3455,MARLBOROUGH,1927,NH,"[-72.201292, 42.898804]"
3456,MARLOW,650,NH,"[-72.210879, 43.132585]"
3457,MUNSONVILLE,535,NH,"[-72.133702, 42.998646]"
3458,PETERBOROUGH,5713,NH,"[-71.946964, 42.88559]"
3461,RINDGE,4968,NH,"[-72.019038, 42.754391]"
3462,SPOFFORD,1266,NH,"[-72.410277, 42.911973]"
3464,STODDARD,622,NH,"[-72.108811, 43.073944]"
3465,TROY,2097,NH,"[-72.184753, 42.82697]"
3466,WEST CHESTERFIEL,391,NH,"[-72.511216, 42.873152]"
3467,WESTMORELAND,1596,NH,"[-72.435784, 42.968999]"
3469,WEST SWANZEY,5440,NH,"[-72.297688, 42.870313]"
3470,RICHMOND,4625,NH,"[-72.363672, 42.773922]"
3561,LITTLETON,6663,NH,"[-71.776816, 44.311187]"
3570,BERLIN,12892,NH,"[-71.189236, 44.48107]"
3574,BETHLEHEM,1885,NH,"[-71.682929, 44.280846]"
3576,COLEBROOK,4232,NH,"[-71.479341, 44.907776]"
3579,ERROL,366,NH,"[-71.143612, 44.800273]"
3580,FRANCONIA,1090,NH,"[-71.751822, 44.205273]"
3581,GORHAM,3610,NH,"[-71.179983, 44.399601]"
3582,GROVETON,2527,NH,"[-71.506421, 44.598367]"
3583,JEFFERSON,986,NH,"[-71.451834, 44.399907]"
3584,LANCASTER,3825,NH,"[-71.559115, 44.492074]"
3585,LISBON,2295,NH,"[-71.896565, 44.214837]"
3588,MILAN,987,NH,"[-71.181031, 44.586968]"
3590,NORTH STRATFORD,927,NH,"[-71.564368, 44.714915]"
3592,PITTSBURG,1104,NH,"[-71.363593, 45.086564]"
3598,WHITEFIELD,3139,NH,"[-71.603453, 44.36811]"
3602,ALSTEAD,1721,NH,"[-72.328052, 43.126484]"
3603,CHARLESTOWN,4678,NH,"[-72.40638, 43.257339]"
3605,EAST LEMPSTER,323,NH,"[-72.166205, 43.21863]"
3607,SOUTH ACWORTH,1008,NH,"[-72.341053, 43.176942]"
3608,WALPOLE,2466,NH,"[-72.415489, 43.076533]"
3609,NORTH WALPOLE,744,NH,"[-72.448253, 43.142759]"
3740,BATH,155,NH,"[-71.956741, 44.173419]"
3741,CANAAN,3065,NH,"[-72.029724, 43.660092]"
3743,CLAREMONT,14820,NH,"[-72.342186, 43.367942]"
3745,CORNISH,2275,NH,"[-72.339426, 43.496339]"
3748,ENFIELD,4118,NH,"[-72.127014, 43.625584]"
3750,ETNA,944,NH,"[-72.212479, 43.711333]"
3752,GOSHEN,742,NH,"[-72.124117, 43.302623]"
3753,GRANTHAM,1247,NH,"[-72.133437, 43.510324]"
3755,HANOVER,7070,NH,"[-72.28496, 43.704532]"
3765,HAVERHILL,498,NH,"[-72.057276, 44.039438]"
3766,LEBANON,9032,NH,"[-72.242818, 43.644688]"
3768,LYME,2172,NH,"[-72.161993, 43.791327]"
3770,MERIDEN,126,NH,"[-72.275644, 43.529873]"
3771,MONROE,760,NH,"[-72.025028, 44.273358]"
3773,NEWPORT,8073,NH,"[-72.183789, 43.353228]"
3774,NORTH HAVERHILL,1744,NH,"[-72.019112, 44.097841]"
3777,ORFORD,1008,NH,"[-72.097846, 43.894101]"
3779,PIERMONT,431,NH,"[-72.081299, 43.990572]"
3780,PIKE,751,NH,"[-72.009587, 44.025511]"
3781,PLAINFIELD,1314,NH,"[-72.270398, 43.551919]"
3782,SUNAPEE,2570,NH,"[-72.095044, 43.386816]"
3784,WEST LEBANON,3784,NH,"[-72.300735, 43.64401]"
3785,WOODSVILLE,2292,NH,"[-71.989215, 44.138549]"
3801,NEWINGTON,27430,NH,"[-70.780412, 43.066524]"
3809,ALTON,2939,NH,"[-71.229709, 43.46302]"
3810,ALTON BAY,157,NH,"[-71.24888, 43.484468]"
3811,ATKINSON,5145,NH,"[-71.1603, 42.836981]"
3812,BARTLETT,1379,NH,"[-71.2491, 44.08656]"
3813,CENTER CONWAY,2394,NH,"[-71.060677, 43.98776]"
3814,CENTER OSSIPEE,2492,NH,"[-71.134882, 43.768189]"
3815,CENTER STRAFFORD,436,NH,"[-71.107122, 43.262888]"
3816,CENTER TUFTONBOR,885,NH,"[-71.265059, 43.690205]"
3817,CHOCORUA,70,NH,"[-71.240716, 43.890851]"
3818,CONWAY,1875,NH,"[-71.15028, 43.974161]"
3819,DANVILLE,2471,NH,"[-71.120985, 42.923432]"
3820,MADBURY,27182,NH,"[-70.884881, 43.190006]"
3824,LEE,15487,NH,"[-70.952333, 43.133821]"
3825,BARRINGTON,5842,NH,"[-71.037675, 43.2027]"
3826,EAST HAMPSTEAD,1880,NH,"[-71.127978, 42.887656]"
3827,SOUTH HAMPTON,3197,NH,"[-70.976904, 42.911289]"
3830,EAST WAKEFIELD,675,NH,"[-71.007712, 43.641022]"
3833,BRENTWOOD,14374,NH,"[-70.964306, 42.977169]"
3835,FARMINGTON,4676,NH,"[-71.064693, 43.388373]"
3836,FREEDOM,935,NH,"[-71.062815, 43.817242]"
3837,GILMANTON IRON W,1301,NH,"[-71.330315, 43.425281]"
3838,GLEN,84,NH,"[-71.192457, 44.101777]"
3839,GONIC,4474,NH,"[-70.976642, 43.268374]"
3840,GREENLAND,2450,NH,"[-70.847476, 43.035294]"
3841,HAMPSTEAD,5291,NH,"[-71.175802, 42.881957]"
3842,HAMPTON,12278,NH,"[-70.824336, 42.935883]"
3844,HAMPTON FALLS,1503,NH,"[-70.887608, 42.926323]"
3845,INTERVALE,1811,NH,"[-71.119415, 44.095479]"
3846,JACKSON,689,NH,"[-71.187808, 44.166989]"
3848,KINGSTON,6111,NH,"[-71.063914, 42.913258]"
3849,MADISON,1669,NH,"[-71.125412, 43.915206]"
3852,MILTON MILLS,514,NH,"[-70.969729, 43.502494]"
3853,MIRROR LAKE,696,NH,"[-71.272858, 43.636552]"
3854,NEW CASTLE,840,NH,"[-70.719922, 43.068114]"
3855,NEW DURHAM,2148,NH,"[-71.140828, 43.443045]"
3857,NEWMARKET,9049,NH,"[-70.955317, 43.072628]"
3858,NEWTON,2944,NH,"[-71.042021, 42.867805]"
3860,NORTH CONWAY,3458,NH,"[-71.123811, 44.033613]"
3862,NORTH HAMPTON,3637,NH,"[-70.826738, 42.977625]"
3864,OSSIPEE,1490,NH,"[-71.112873, 43.694506]"
3865,PLAISTOW,7124,NH,"[-71.093397, 42.835551]"
3867,ROCHESTER,3793,NH,"[-71.055753, 43.309203]"
3868,EAST ROCHESTER,20616,NH,"[-70.968581, 43.31256]"
3869,ROLLINSFORD,2395,NH,"[-70.833207, 43.226936]"
3870,RYE,4415,NH,"[-70.765153, 43.009468]"
3872,SANBORNVILLE,2382,NH,"[-71.020005, 43.551278]"
3873,SANDOWN,4060,NH,"[-71.18606, 42.930819]"
3874,SEABROOK,6503,NH,"[-70.86464, 42.88536]"
3875,SILVER LAKE,640,NH,"[-71.190501, 43.878974]"
3878,SOMERSWORTH,11170,NH,"[-70.875589, 43.252546]"
3882,SOUTH EFFINGHAM,201,NH,"[-71.002109, 43.721216]"
3883,SOUTH TAMWORTH,188,NH,"[-71.311654, 43.833613]"
3884,STRAFFORD,1618,NH,"[-71.162475, 43.250575]"
3885,STRATHAM,4967,NH,"[-70.899714, 43.019432]"
3886,TAMWORTH,1285,NH,"[-71.264454, 43.862049]"
3887,UNION,4229,NH,"[-71.020857, 43.4382]"
3890,WEST OSSIPEE,362,NH,"[-71.205141, 43.835956]"
3894,WOLFEBORO,5586,NH,"[-71.190843, 43.594996]"
3901,BERWICK,5942,ME,"[-70.855038, 43.28992]"
3902,CAPE NEDDICK,953,ME,"[-70.639685, 43.213318]"
3903,ELIOT,6506,ME,"[-70.782216, 43.130943]"
3904,KITTERY,3537,ME,"[-70.742876, 43.092128]"
3905,KITTERY POINT,4589,ME,"[-70.712108, 43.097571]"
3906,NORTH BERWICK,6465,ME,"[-70.721173, 43.325401]"
3907,OGUNQUIT,852,ME,"[-70.597176, 43.228457]"
3908,SOUTH BERWICK,5982,ME,"[-70.785949, 43.229201]"
3909,YORK,8477,ME,"[-70.657826, 43.154447]"
4001,ACTON,767,ME,"[-70.930687, 43.549405]"
4002,ALFRED,4730,ME,"[-70.696087, 43.487503]"
4003,BAILEY ISLAND,464,ME,"[-69.995175, 43.734147]"
4005,ARUNDEL,23646,ME,"[-70.471928, 43.483647]"
4006,BIDDEFORD POOL,269,ME,"[-70.352024, 43.442722]"
4008,BOWDOINHAM,4328,ME,"[-69.918849, 44.036806]"
4009,BRIDGTON,3980,ME,"[-70.724081, 44.052049]"
4010,BROWNFIELD,1148,ME,"[-70.903225, 43.971316]"
4011,BIRCH ISLAND,22557,ME,"[-69.955469, 43.897591]"
4013,BUSTINS ISLAND,0,ME,"[-70.042247, 43.79602]"
4015,CASCO,3010,ME,"[-70.526013, 43.959623]"
4016,CENTER LOVELL,148,ME,"[-70.883618, 44.168139]"
4017,CHEBEAGUE ISLAND,337,ME,"[-70.116878, 43.735363]"
4019,CLIFF ISLAND,87,ME,"[-70.107097, 43.695547]"
4020,CORNISH,1736,ME,"[-70.778433, 43.779612]"
4021,CUMBERLAND CENTE,8544,ME,"[-70.2484, 43.809818]"
4022,DENMARK,679,ME,"[-70.792409, 43.975499]"
4024,EAST BALDWIN,976,ME,"[-70.692159, 43.864604]"
4027,WEST LEBANON,5224,ME,"[-70.910986, 43.410304]"
4029,NORTH SEBAGO,597,ME,"[-70.633865, 43.882247]"
4030,EAST WATERBORO,1153,ME,"[-70.690626, 43.599537]"
4032,FREEPORT,8081,ME,"[-70.113854, 43.851093]"
4037,FRYEBURG,2551,ME,"[-70.966841, 44.031278]"
4038,GORHAM,13642,ME,"[-70.467968, 43.684329]"
4039,GRAY,5383,ME,"[-70.342939, 43.894202]"
4040,HARRISON,2274,ME,"[-70.653855, 44.107099]"
4041,HIRAM,1905,ME,"[-70.853076, 43.862217]"
4042,HOLLIS CENTER,2243,ME,"[-70.605074, 43.594578]"
4043,KENNEBUNK,7826,ME,"[-70.547802, 43.388055]"
4046,KENNEBUNKPORT,5220,ME,"[-70.472867, 43.392288]"
4047,KEZAR FALLS,852,ME,"[-70.892717, 43.785361]"
4048,LIMERICK,2982,ME,"[-70.786556, 43.696265]"
4049,LIMINGTON,776,ME,"[-70.675178, 43.726031]"
4050,LONG ISLAND,201,ME,"[-70.15509, 43.692014]"
4051,LOVELL,763,ME,"[-70.929951, 44.161404]"
4053,MEREPOINT,269,ME,"[-70.00347, 43.843496]"
4055,NAPLES,2868,ME,"[-70.598754, 43.968121]"
4058,NORTH FRYEBURG,185,ME,"[-70.981286, 44.132936]"
4060,NORTH SHAPLEIGH,302,ME,"[-70.874392, 43.583458]"
4061,NORTH WATERBORO,1516,ME,"[-70.729799, 43.639976]"
4062,WINDHAM,13482,ME,"[-70.414281, 43.795771]"
4064,OLD ORCHARD BEAC,8451,ME,"[-70.392053, 43.517449]"
4066,ORRS ISLAND,861,ME,"[-69.966793, 43.77267]"
4068,PORTER,985,ME,"[-70.924266, 43.826216]"
4069,POWNAL,1690,ME,"[-70.195497, 43.890042]"
4071,RAYMOND,3516,ME,"[-70.449834, 43.921917]"
4072,SACO,16192,ME,"[-70.454632, 43.520946]"
4073,SANFORD,15723,ME,"[-70.758479, 43.428541]"
4074,SCARBOROUGH,12550,ME,"[-70.345668, 43.583476]"
4075,SEBAGO LAKE,4141,ME,"[-70.573454, 43.758355]"
4076,SHAPLEIGH,314,ME,"[-70.828619, 43.567353]"
4077,SOUTH CASCO,250,ME,"[-70.512938, 43.876736]"
4079,SOUTH HARPSWELL,1767,ME,"[-69.993709, 43.781932]"
4081,SOUTH WATERFORD,439,ME,"[-70.792061, 44.151256]"
4083,SPRINGVALE,5472,ME,"[-70.806445, 43.471499]"
4084,STANDISH,1592,ME,"[-70.480657, 43.814211]"
4085,STEEP FALLS,2060,ME,"[-70.645627, 43.757137]"
4086,PEJEPSCOT,8535,ME,"[-69.964479, 43.941286]"
4087,WATERBORO,1797,ME,"[-70.743115, 43.566097]"
4090,WELLS,5590,ME,"[-70.596883, 43.314352]"
4091,WEST BALDWIN,770,ME,"[-70.749015, 43.829873]"
4092,WESTBROOK,16121,ME,"[-70.358033, 43.684268]"
4093,WEST BUXTON,4910,ME,"[-70.601546, 43.661586]"
4095,MAPLEWOOD,1126,ME,"[-70.913476, 43.643417]"
4096,YARMOUTH,3068,ME,"[-70.174958, 43.800933]"
4101,PORTLAND,17147,ME,"[-70.258864, 43.660564]"
4102,PORTLAND,17660,ME,"[-70.28981, 43.660168]"
4103,PORTLAND,28461,ME,"[-70.2876, 43.687568]"
4105,FALMOUTH,7609,ME,"[-70.26253, 43.734038]"
4106,SOUTH PORTLAND,23131,ME,"[-70.270878, 43.631847]"
4107,CAPE ELIZABETH,8854,ME,"[-70.230099, 43.601735]"
4108,PEAKS ISLAND,775,ME,"[-70.194017, 43.658921]"
4109,CUSHING ISLAND,28,ME,"[-70.202201, 43.674971]"
4110,CUMBERLAND FORES,2879,ME,"[-70.188333, 43.774485]"
4210,AUBURN,24160,ME,"[-70.238978, 44.094785]"
